Trade #,Type,Date and time,Signal,Price CAD,Position size (qty),Position size (value),Net P&L USD,Net P&L %,Favorable excursion USD,Favorable excursion %,Adverse excursion USD,Adverse excursion %,Cumulative P&L USD,Cumulative P&L %
489,Exit long,2025-09-26 13:25,Time Stop (Bars),1.86271,67961,126545.4208,33.14,0.04,93.07,0.10,-41.91,-0.05,-2778.99,-0.03
489,Entry long,2025-09-26 10:25, | F:score=70 | F:fresh=19 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.54 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.54 | F:htf_trend=0 | F:rvol=1.02 | F:adx=34.17 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=52.04 | F:liquidity_distance=92 | F:liquidity_spread=2.5 | F:return_strength=100,1.86203,67961,126545.4208,33.14,0.04,93.07,0.10,-41.91,-0.05,-2778.99,-0.03
490,Exit short,2025-09-29 14:40,Short Exit,1.87167,132075,247122.891,-55.85,-0.03,0,0.00,-55.85,-0.03,-2834.83,-0.03
490,Entry short,2025-09-29 14:35, | F:score=50 | F:fresh=41 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.76 | F:is_accuracy=0 | F:trend=1 | F:rsi=64.66 | F:htf_trend=1 | F:rvol=0.92 | F:adx=25.9 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=95 | F:liquidity_spread=15.6 | F:return_strength=100,1.87108,132075,247122.891,-55.85,-0.03,0,0.00,-55.85,-0.03,-2834.83,-0.03
491,Exit long,2025-09-29 22:00,Long Exit,1.87001,64815,121101.6423,73.86,0.09,73.86,0.09,-11.61,-0.01,-2760.97,-0.03
491,Entry long,2025-09-29 21:05, | F:score=45 | F:fresh=8 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.56 | F:is_accuracy=0 | F:trend=0 | F:rsi=48.06 | F:htf_trend=1 | F:rvol=0.66 | F:adx=22.94 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98.8 | F:liquidity_spread=1.5 | F:return_strength=44.37,1.86842,64815,121101.6423,73.86,0.09,73.86,0.09,-11.61,-0.01,-2760.97,-0.03
492,Exit short,2025-10-02 19:00,Short Exit,1.87606,63636,119311.1364,-52.93,-0.06,52.02,0.06,-52.93,-0.06,-2813.91,-0.03
492,Entry short,2025-10-02 18:10, | F:score=75 | F:fresh=20 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.84 | F:is_accuracy=0 | F:trend=0 | F:rsi=46.23 | F:htf_trend=1 | F:rvol=0.97 | F:adx=40.4 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=49.62 | F:liquidity_distance=96.2 | F:liquidity_spread=10.6 | F:return_strength=45.72,1.8749,63636,119311.1364,-52.93,-0.06,52.02,0.06,-52.93,-0.06,-2813.91,-0.03
493,Exit long,2025-10-03 14:55,Long Exit,1.87767,111111,208706.458,-54.86,-0.04,53.27,0.04,-54.86,-0.04,-2868.77,-0.03
493,Entry long,2025-10-03 14:15, | F:score=80 | F:fresh=23 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.36 | F:is_accuracy=1 | F:trend=1 | F:rsi=46.53 | F:htf_trend=1 | F:rvol=1.2 | F:adx=15.15 | F:touch_count=1 | F:base_quality=40 | F:departure_strength=50 | F:liquidity_distance=97.8 | F:liquidity_spread=6.6 | F:return_strength=100,1.87836,111111,208706.458,-54.86,-0.04,53.27,0.04,-54.86,-0.04,-2868.77,-0.03
494,Exit short,2025-10-08 15:55,Short Exit,1.87066,116667,218167.29,-55.17,-0.04,15.88,0.01,-55.17,-0.04,-2923.94,-0.03
494,Entry short,2025-10-08 15:45, | F:score=75 | F:fresh=20 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.86 | F:is_accuracy=1 | F:trend=0 | F:rsi=48.37 | F:htf_trend=0 | F:rvol=1.07 | F:adx=21.92 | F:touch_count=1 | F:base_quality=60 | F:departure_strength=28.49 | F:liquidity_distance=95.8 | F:liquidity_spread=10.9 | F:return_strength=36.67,1.87,116667,218167.29,-55.17,-0.04,15.88,0.01,-55.17,-0.04,-2923.94,-0.03
495,Exit long,2025-10-09 16:40,Long Exit,1.86424,86420,161182.8062,-53.86,-0.05,115.76,0.10,-53.86,-0.05,-2977.8,-0.03
495,Entry long,2025-10-09 15:20, | F:score=55 | F:fresh=16 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.65 | F:is_accuracy=1 | F:trend=0 | F:rsi=44.89 | F:htf_trend=0 | F:rvol=1.15 | F:adx=20.63 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=28.33 | F:liquidity_distance=93.8 | F:liquidity_spread=5.6 | F:return_strength=52.57,1.86511,86420,161182.8062,-53.86,-0.05,115.76,0.10,-53.86,-0.05,-2977.8,-0.03
496,Exit long,2025-10-09 21:45,Time Stop (Bars),1.8632,24306,45315.37722,-20.37,-0.06,13.06,0.04,-21.94,-0.07,-2998.17,-0.03
496,Entry long,2025-10-09 18:45, | F:score=50 | F:fresh=87 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.45 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.24 | F:htf_trend=0 | F:rvol=0.9 | F:adx=18.34 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=94 | F:liquidity_spread=12.3 | F:return_strength=57.06,1.86437,24306,45315.37722,-20.37,-0.06,13.06,0.04,-21.94,-0.07,-2998.17,-0.03
497,Exit long,2025-10-10 09:20,Long Exit,1.86589,189189,352801.5391,145.68,0.06,145.68,0.06,-37.77,-0.02,-2852.48,-0.03
497,Entry long,2025-10-10 09:00, | F:score=70 | F:fresh=49 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.75 | F:is_accuracy=0 | F:trend=0 | F:rsi=34.79 | F:htf_trend=0 | F:rvol=1.93 | F:adx=19.14 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=31.62 | F:liquidity_distance=89.8 | F:liquidity_spread=5.2 | F:return_strength=54.3,1.86481,189189,352801.5391,145.68,0.06,145.68,0.06,-37.77,-0.02,-2852.48,-0.03
498,Exit long,2025-10-10 12:15,Long Exit,1.86403,25362,47312.05014,-26.04,-0.08,1.27,0.00,-26.04,-0.08,-2878.52,-0.03
498,Entry long,2025-10-10 12:05, | F:score=80 | F:fresh=7 | F:session=1 | F:zone_type=0 | F:atr_ratio=1.01 | F:is_accuracy=1 | F:trend=1 | F:rsi=54.5 | F:htf_trend=0 | F:rvol=0.82 | F:adx=19.63 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.58 | F:liquidity_distance=95.8 | F:liquidity_spread=6.9 | F:return_strength=50,1.86547,25362,47312.05014,-26.04,-0.08,1.27,0.00,-26.04,-0.08,-2878.52,-0.03
499,Exit long,2025-10-20 09:50,Long Exit,1.88191,98592,185617.1866,-54.11,-0.04,63.94,0.05,-54.11,-0.04,-2932.63,-0.03
499,Entry long,2025-10-20 08:00, | F:score=55 | F:fresh=23 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.69 | F:is_accuracy=1 | F:trend=0 | F:rsi=48.47 | F:htf_trend=1 | F:rvol=1.45 | F:adx=20.98 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=24.86 | F:liquidity_distance=91.4 | F:liquidity_spread=3.4 | F:return_strength=100,1.88268,98592,185617.1866,-54.11,-0.04,63.94,0.05,-54.11,-0.04,-2932.63,-0.03
500,Exit short,2025-10-21 09:45,Short Exit,1.88219,85366,160599.9095,-53.49,-0.05,0,0.00,-53.49,-0.05,-2986.12,-0.03
500,Entry short,2025-10-21 09:40, | F:score=70 | F:fresh=67 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.52 | F:is_accuracy=0 | F:trend=0 | F:rsi=55.94 | F:htf_trend=1 | F:rvol=1.2 | F:adx=24.06 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=74.32 | F:liquidity_distance=98.8 | F:liquidity_spread=9.3 | F:return_strength=16.67,1.88131,85366,160599.9095,-53.49,-0.05,0,0.00,-53.49,-0.05,-2986.12,-0.03
501,Exit short,2025-10-22 18:25,Short Exit,1.87015,36649,68466.92882,-51.46,-0.11,42.32,0.09,-51.46,-0.11,-3037.59,-0.03
501,Entry short,2025-10-22 17:05, | F:score=70 | F:fresh=21 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.54 | F:is_accuracy=0 | F:trend=0 | F:rsi=48.39 | F:htf_trend=0 | F:rvol=1.13 | F:adx=17.94 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=55.89 | F:liquidity_distance=99.4 | F:liquidity_spread=25.8 | F:return_strength=16.67,1.86818,36649,68466.92882,-51.46,-0.11,42.32,0.09,-51.46,-0.11,-3037.59,-0.03
502,Exit long,2025-10-23 13:40,Long Exit,1.86726,93333,174352.5773,-53.99,-0.04,30,0.02,-53.99,-0.04,-3091.58,-0.03
502,Entry long,2025-10-23 13:10, | F:score=70 | F:fresh=16 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.64 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.48 | F:htf_trend=0 | F:rvol=0.85 | F:adx=11.57 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98.8 | F:liquidity_spread=4.9 | F:return_strength=36.67,1.86807,93333,174352.5773,-53.99,-0.04,30,0.02,-53.99,-0.04,-3091.58,-0.03
503,Exit short,2025-10-24 09:00,Short Exit,1.86668,189189,353073.9713,-58.11,-0.02,97.3,0.04,-58.11,-0.02,-3149.69,-0.03
503,Entry short,2025-10-24 07:25, | F:score=45 | F:fresh=12 | F:session=0 | F:zone_type=1 | F:atr_ratio=0.97 | F:is_accuracy=0 | F:trend=1 | F:rsi=57.37 | F:htf_trend=0 | F:rvol=0.86 | F:adx=34.76 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=99.6 | F:liquidity_spread=3.4 | F:return_strength=100,1.86625,189189,353073.9713,-58.11,-0.02,97.3,0.04,-58.11,-0.02,-3149.69,-0.03
504,Exit short,2025-10-24 11:00,Short Exit,1.86456,28455,53125.20045,49.39,0.13,49.39,0.13,-0.81,0.00,-3100.3,-0.03
504,Entry short,2025-10-24 10:30, | F:score=55 | F:fresh=5 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.63 | F:is_accuracy=0 | F:trend=1 | F:rsi=48.25 | F:htf_trend=0 | F:rvol=1.57 | F:adx=32.91 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.85 | F:liquidity_distance=96.4 | F:liquidity_spread=5.2 | F:return_strength=50,1.86699,28455,53125.20045,49.39,0.13,49.39,0.13,-0.81,0.00,-3100.3,-0.03
505,Exit short,2025-10-24 15:30,Short Exit,1.86791,42945,80144.8179,-51.84,-0.09,0,0.00,-51.84,-0.09,-3152.14,-0.03
505,Entry short,2025-10-24 15:25, | F:score=45 | F:fresh=13 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.45 | F:is_accuracy=0 | F:trend=1 | F:rsi=42.38 | F:htf_trend=0 | F:rvol=1.05 | F:adx=16.45 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=99.6 | F:liquidity_spread=5.8 | F:return_strength=100,1.86622,42945,80144.8179,-51.84,-0.09,0,0.00,-51.84,-0.09,-3152.14,-0.03
506,Exit long,2025-10-28 09:00,Long Exit,1.86904,134615,251678.8963,-55.78,-0.03,44.24,0.02,-55.78,-0.03,-3207.92,-0.03
506,Entry long,2025-10-28 08:35, | F:score=65 | F:fresh=8 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.46 | F:is_accuracy=0 | F:trend=1 | F:rsi=54.36 | F:htf_trend=0 | F:rvol=0.87 | F:adx=27.64 | F:touch_count=1 | F:base_quality=80 | F:departure_strength=50 | F:liquidity_distance=95 | F:liquidity_spread=3.6 | F:return_strength=100,1.86962,134615,251678.8963,-55.78,-0.03,44.24,0.02,-55.78,-0.03,-3207.92,-0.03
507,Exit long,2025-10-28 21:35,Long Exit,1.85112,175000,323991.5,-32.51,-0.01,10,0.00,-32.51,-0.01,-3240.42,-0.03
507,Entry long,2025-10-28 21:30, | F:score=50 | F:fresh=8 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.58 | F:is_accuracy=0 | F:trend=0 | F:rsi=49.3 | F:htf_trend=0 | F:rvol=0.95 | F:adx=17.07 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.13 | F:liquidity_distance=99.6 | F:liquidity_spread=4.7 | F:return_strength=100,1.85138,175000,323991.5,-32.51,-0.01,10,0.00,-32.51,-0.01,-3240.42,-0.03
508,Exit long,2025-10-30 09:10,Long Exit,1.8387,81395,149735.8699,-53.67,-0.05,50.17,0.05,-53.67,-0.05,-3294.09,-0.03
508,Entry long,2025-10-30 08:40, | F:score=50 | F:fresh=79 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.66 | F:is_accuracy=0 | F:trend=0 | F:rsi=40.45 | F:htf_trend=0 | F:rvol=1.44 | F:adx=22.54 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=38.4 | F:liquidity_distance=92.4 | F:liquidity_spread=10.5 | F:return_strength=100,1.83962,81395,149735.8699,-53.67,-0.05,50.17,0.05,-53.67,-0.05,-3294.09,-0.03
509,Exit long,2025-10-31 13:00,Long Exit,1.83958,116667,214695.2801,-55.02,-0.04,33.35,0.02,-55.02,-0.04,-3349.12,-0.03
509,Entry long,2025-10-31 12:20, | F:score=80 | F:fresh=8 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.84 | F:is_accuracy=1 | F:trend=1 | F:rsi=49.13 | F:htf_trend=0 | F:rvol=1.32 | F:adx=10.74 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=91.6 | F:liquidity_spread=4.5 | F:return_strength=100,1.84024,116667,214695.2801,-55.02,-0.04,33.35,0.02,-55.02,-0.04,-3349.12,-0.03
510,Exit long,2025-10-31 14:05,Long Exit,1.83817,25926,47692.95108,-26.12,-0.08,15.38,0.05,-26.12,-0.08,-3375.24,-0.03
510,Entry long,2025-10-31 13:45, | F:score=55 | F:fresh=173 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.17 | F:is_accuracy=1 | F:trend=0 | F:rsi=44.87 | F:htf_trend=0 | F:rvol=1.16 | F:adx=12.96 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=45.94 | F:liquidity_distance=93.6 | F:liquidity_spread=4.1 | F:return_strength=22.88,1.83958,25926,47692.95108,-26.12,-0.08,15.38,0.05,-26.12,-0.08,-3375.24,-0.03
511,Exit long,2025-11-03 16:55,Long Exit,1.84367,85366,157461.8553,-53.59,-0.05,1.22,0.00,-53.59,-0.05,-3428.83,-0.03
511,Entry long,2025-11-03 16:40, | F:score=75 | F:fresh=15 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.97 | F:is_accuracy=0 | F:trend=1 | F:rsi=49.45 | F:htf_trend=0 | F:rvol=1.14 | F:adx=17.41 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=48.17 | F:liquidity_distance=98.2 | F:liquidity_spread=5.1 | F:return_strength=36.67,1.84455,85366,157461.8553,-53.59,-0.05,1.22,0.00,-53.59,-0.05,-3428.83,-0.03
512,Exit short,2025-11-10 19:30,Short Exit,1.84716,291667,538668.1156,-62.27,-0.02,35.29,0.01,-62.27,-0.02,-3491.11,-0.03
512,Entry short,2025-11-10 19:15, | F:score=55 | F:fresh=50 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.69 | F:is_accuracy=0 | F:trend=1 | F:rsi=63.34 | F:htf_trend=0 | F:rvol=1.05 | F:adx=18.5 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=45.24 | F:liquidity_distance=99 | F:liquidity_spread=15.7 | F:return_strength=100,1.84686,291667,538668.1156,-62.27,-0.02,35.29,0.01,-62.27,-0.02,-3491.11,-0.03
513,Exit short,2025-11-11 19:20,Short Exit,1.8456,106061,195669.8177,-54.43,-0.04,36.29,0.03,-54.43,-0.04,-3545.54,-0.04
513,Entry short,2025-11-11 19:00, | F:score=75 | F:fresh=10 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.57 | F:is_accuracy=0 | F:trend=0 | F:rsi=49.14 | F:htf_trend=0 | F:rvol=0.99 | F:adx=11.06 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=38.09 | F:liquidity_distance=95.2 | F:liquidity_spread=6.1 | F:return_strength=100,1.84488,106061,195669.8177,-54.43,-0.04,36.29,0.03,-54.43,-0.04,-3545.54,-0.04
514,Exit short,2025-11-12 16:15,Short Exit,1.83471,94595,173726.5554,122.73,0.10,122.73,0.10,-12.81,-0.01,-3422.8,-0.03
514,Entry short,2025-11-12 16:00, | F:score=80 | F:fresh=11 | F:session=2 | F:zone_type=1 | F:atr_ratio=1.03 | F:is_accuracy=1 | F:trend=0 | F:rsi=39.37 | F:htf_trend=0 | F:rvol=1.13 | F:adx=25.56 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.71 | F:liquidity_distance=92.8 | F:liquidity_spread=6.7 | F:return_strength=59.98,1.83653,94595,173726.5554,122.73,0.10,122.73,0.10,-12.81,-0.01,-3422.8,-0.03
515,Exit short,2025-11-13 12:10,Short Exit,1.84147,162791,299694.9752,-56.92,-0.03,22.07,0.01,-56.92,-0.03,-3479.72,-0.03
515,Entry short,2025-11-13 12:05, | F:score=60 | F:fresh=12 | F:session=1 | F:zone_type=1 | F:atr_ratio=1.2 | F:is_accuracy=1 | F:trend=1 | F:rsi=61.45 | F:htf_trend=0 | F:rvol=0.86 | F:adx=19.69 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.28 | F:liquidity_distance=91 | F:liquidity_spread=8.6 | F:return_strength=46.83,1.84098,162791,299694.9752,-56.92,-0.03,22.07,0.01,-56.92,-0.03,-3479.72,-0.03
516,Exit short,2025-11-13 22:55,Short Exit,1.84937,46053,85255.15572,61.45,0.10,61.45,0.10,-9.2,-0.02,-3418.27,-0.03
516,Entry short,2025-11-13 21:20, | F:score=45 | F:fresh=8 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.7 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.09 | F:htf_trend=1 | F:rvol=0.86 | F:adx=28.65 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=98.2 | F:liquidity_spread=5.7 | F:return_strength=31.52,1.85124,46053,85255.15572,61.45,0.10,61.45,0.10,-9.2,-0.02,-3418.27,-0.03
517,Exit long,2025-11-14 16:05,Long Exit,1.84498,67961,125460.7633,-52.75,-0.06,32.42,0.04,-52.75,-0.06,-3471.02,-0.03
517,Entry long,2025-11-14 15:35, | F:score=65 | F:fresh=19 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.27 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.38 | F:htf_trend=1 | F:rvol=1.05 | F:adx=19.1 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=99.2 | F:liquidity_spread=7.5 | F:return_strength=50,1.84607,67961,125460.7633,-52.75,-0.06,32.42,0.04,-52.75,-0.06,-3471.02,-0.03
518,Exit short,2025-11-17 18:10,Short Exit,1.84859,189189,349651.5422,-57.97,-0.02,59.32,0.02,-57.97,-0.02,-3528.99,-0.04
518,Entry short,2025-11-17 18:00, | F:score=50 | F:fresh=15 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.87 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.92 | F:htf_trend=1 | F:rvol=0.97 | F:adx=25.49 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50 | F:liquidity_distance=88.6 | F:liquidity_spread=11.5 | F:return_strength=100,1.84816,189189,349651.5422,-57.97,-0.02,59.32,0.02,-57.97,-0.02,-3528.99,-0.04
519,Exit long,2025-11-18 10:00,Long Exit,1.84742,52239,96580.50798,-52.01,-0.08,27.86,0.04,-52.01,-0.08,-3581,-0.04
519,Entry long,2025-11-18 09:00, | F:score=70 | F:fresh=55 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.6 | F:is_accuracy=0 | F:trend=1 | F:rsi=50.78 | F:htf_trend=1 | F:rvol=1.64 | F:adx=19.82 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=41.18 | F:liquidity_distance=99.6 | F:liquidity_spread=3.9 | F:return_strength=16.67,1.84882,52239,96580.50798,-52.01,-0.08,27.86,0.04,-52.01,-0.08,-3581,-0.04
520,Exit short,2025-11-18 15:10,Short Exit,1.84249,46667,86069.81478,61.39,0.10,61.39,0.10,-21.57,-0.04,-3519.61,-0.04
520,Entry short,2025-11-18 14:10, | F:score=75 | F:fresh=15 | F:session=2 | F:zone_type=1 | F:atr_ratio=0.93 | F:is_accuracy=0 | F:trend=0 | F:rsi=43.32 | F:htf_trend=0 | F:rvol=1.32 | F:adx=38.59 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=37.02 | F:liquidity_distance=95.2 | F:liquidity_spread=7.7 | F:return_strength=59.05,1.84434,46667,86069.81478,61.39,0.10,61.39,0.10,-21.57,-0.04,-3519.61,-0.04
521,Exit long,2025-11-19 11:00,Long Exit,1.83761,38251,70362.7145,-51.65,-0.10,13.39,0.03,-51.65,-0.10,-3571.26,-0.04
521,Entry long,2025-11-19 09:10, | F:score=55 | F:fresh=61 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.68 | F:is_accuracy=1 | F:trend=0 | F:rsi=50.74 | F:htf_trend=0 | F:rvol=1.35 | F:adx=25.06 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=27.25 | F:liquidity_distance=91.4 | F:liquidity_spread=6 | F:return_strength=92.03,1.8395,38251,70362.7145,-51.65,-0.10,13.39,0.03,-51.65,-0.10,-3571.26,-0.04
522,Exit long,2025-11-20 14:20,Long Exit,1.83656,118644,217973.9432,-54.86,-0.04,0.84,0.00,-54.86,-0.04,-3626.12,-0.04
522,Entry long,2025-11-20 14:10, | F:score=70 | F:fresh=10 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.73 | F:is_accuracy=0 | F:trend=1 | F:rsi=52.71 | F:htf_trend=0 | F:rvol=0.88 | F:adx=12.64 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=50.02 | F:liquidity_distance=99.8 | F:liquidity_spread=6.3 | F:return_strength=82.19,1.83721,118644,217973.9432,-54.86,-0.04,0.84,0.00,-54.86,-0.04,-3626.12,-0.04
523,Exit long,2025-11-20 16:30,Long Exit,1.84288,12963,23819.64213,49.52,0.29,49.52,0.29,-1.01,-0.01,-3576.6,-0.04
523,Entry long,2025-11-20 15:30, | F:score=75 | F:fresh=91 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.11 | F:is_accuracy=1 | F:trend=1 | F:rsi=55.84 | F:htf_trend=0 | F:rvol=2.34 | F:adx=10.48 | F:touch_count=1 | F:base_quality=80 | F:departure_strength=50 | F:liquidity_distance=93.2 | F:liquidity_spread=6.3 | F:return_strength=16.67,1.83751,12963,23819.64213,49.52,0.29,49.52,0.29,-1.01,-0.01,-3576.6,-0.04
524,Exit long,2025-11-21 11:10,Long Exit,1.84346,79545,146712.798,-53.01,-0.05,59.22,0.06,-53.01,-0.05,-3629.61,-0.04
524,Entry long,2025-11-21 10:05, | F:score=75 | F:fresh=7 | F:session=1 | F:zone_type=0 | F:atr_ratio=0.85 | F:is_accuracy=0 | F:trend=1 | F:rsi=51.67 | F:htf_trend=1 | F:rvol=1.16 | F:adx=31.16 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=28.67 | F:liquidity_distance=96 | F:liquidity_spread=8.9 | F:return_strength=100,1.8444,79545,146712.798,-53.01,-0.05,59.22,0.06,-53.01,-0.05,-3629.61,-0.04
525,Exit long,2025-11-27 21:35,Long Exit,1.85653,280000,519915.2,-61.78,-0.02,87.68,0.02,-61.78,-0.02,-3691.39,-0.04
525,Entry long,2025-11-27 21:00, | F:score=50 | F:fresh=10 | F:session=2 | F:zone_type=0 | F:atr_ratio=1.06 | F:is_accuracy=0 | F:trend=0 | F:rsi=44.67 | F:htf_trend=1 | F:rvol=0.91 | F:adx=16.54 | F:touch_count=1 | F:base_quality=20 | F:departure_strength=28.92 | F:liquidity_distance=98.6 | F:liquidity_spread=3 | F:return_strength=61.78,1.85684,280000,519915.2,-61.78,-0.02,87.68,0.02,-61.78,-0.02,-3691.39,-0.04
526,Exit short,2025-12-01 11:35,Short Exit,1.85026,56000,103541.2,-52.45,-0.07,0,0.00,-52.45,-0.07,-3743.84,-0.04
526,Entry short,2025-12-01 11:15, | F:score=65 | F:fresh=41 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.37 | F:is_accuracy=0 | F:trend=0 | F:rsi=53.87 | F:htf_trend=0 | F:rvol=0.9 | F:adx=14.55 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=50 | F:liquidity_distance=94.8 | F:liquidity_spread=17.2 | F:return_strength=67.06,1.84895,56000,103541.2,-52.45,-0.07,0,0.00,-52.45,-0.07,-3743.84,-0.04
527,Exit short,2025-12-03 13:55,Short Exit,1.85361,116667,216178.1177,-55.09,-0.04,60.1,0.04,-55.09,-0.04,-3798.94,-0.04
527,Entry short,2025-12-03 13:30, | F:score=60 | F:fresh=21 | F:session=1 | F:zone_type=1 | F:atr_ratio=0.86 | F:is_accuracy=1 | F:trend=1 | F:rsi=58.92 | F:htf_trend=1 | F:rvol=0.9 | F:adx=35.16 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=43.36 | F:liquidity_distance=89.2 | F:liquidity_spread=7 | F:return_strength=16.67,1.85295,116667,216178.1177,-55.09,-0.04,60.1,0.04,-55.09,-0.04,-3798.94,-0.04
528,Exit long,2025-12-04 15:30,Long Exit,1.86247,116667,217365.7877,-55.16,-0.04,0,0.00,-55.16,-0.04,-3854.1,-0.04
528,Entry long,2025-12-04 15:25, | F:score=75 | F:fresh=38 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.61 | F:is_accuracy=0 | F:trend=1 | F:rsi=38.71 | F:htf_trend=1 | F:rvol=0.99 | F:adx=20.53 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=48.45 | F:liquidity_distance=99.8 | F:liquidity_spread=13.8 | F:return_strength=100,1.86313,116667,217365.7877,-55.16,-0.04,0,0.00,-55.16,-0.04,-3854.1,-0.04
529,Exit long,2025-12-04 17:45,Long Exit,1.86291,37234,69400.82494,-26.67,-0.05,0,0.00,-26.67,-0.05,-3880.77,-0.04
529,Entry long,2025-12-04 17:40, | F:score=80 | F:fresh=22 | F:session=2 | F:zone_type=0 | F:atr_ratio=0.55 | F:is_accuracy=1 | F:trend=1 | F:rsi=48.5 | F:htf_trend=1 | F:rvol=1.03 | F:adx=13.59 | F:touch_count=1 | F:base_quality=100 | F:departure_strength=36.16 | F:liquidity_distance=98.6 | F:liquidity_spread=8.2 | F:return_strength=35.3,1.86391,37234,69400.82494,-26.67,-0.05,0,0.00,-26.67,-0.05,-3880.77,-0.04
530,Exit long,2025-12-08 07:25,Long Exit,1.84327,350000,645235.5,-65.82,-0.01,15.19,0.00,-65.82,-0.01,-3946.59,-0.04
530,Entry long,2025-12-08 07:20, | F:score=50 | F:fresh=34 | F:session=0 | F:zone_type=0 | F:atr_ratio=0.72 | F:is_accuracy=0 | F:trend=0 | F:rsi=41.71 | F:htf_trend=0 | F:rvol=1.07 | F:adx=25.12 | F:touch_count=1 | F:base_quality=0 | F:departure_strength=20.04 | F:liquidity_distance=99.2 | F:liquidity_spread=3.2 | F:return_strength=46.63,1.84353,350000,645235.5,-65.82,-0.01,15.19,0.00,-65.82,-0.01,-3946.59,-0.04
