score,fresh,session,zone_type,atr_ratio,is_accuracy,trend,rsi,htf_trend,rvol,adx,touch_count,base_quality,departure_strength,liquidity_distance,liquidity_spread,liquidity_distance_score,liquidity_spread_score,return_strength,outcome
90,30,0,0,0.77,0,1,47.27,1,0.0,16.62,1,0,31.63,1.2,9.0,97.6,9.0,30.3,0
70,220,1,1,1.22,0,1,70.34,0,0.0,42.65,1,0,50.0,1.2,7.1,97.6,7.1,36.67,0
85,14,2,1,1.11,0,0,35.63,0,0.0,37.01,1,100,50.0,7.3,3.6,85.4,3.6,52.75,1
70,24,2,1,1.16,0,1,57.88,0,0.0,24.11,1,100,50.0,1.1,3.6,97.8,3.6,36.67,1
95,18,2,1,1.21,0,0,50.95,0,0.0,12.03,1,100,57.61,0.3,4.4,99.4,4.4,42.98,0
90,12,2,1,0.57,0,0,47.82,0,0.0,12.73,1,100,50.0,0.4,3.9,99.2,3.9,100.0,0
80,8,1,0,0.57,1,0,50.72,0,0.0,25.3,1,100,42.76,0.1,2.5,99.8,2.5,64.93,1
70,5,2,1,0.84,0,1,58.28,0,0.0,38.01,1,100,50.0,0.1,1.8,99.8,1.8,100.0,0
95,51,2,0,0.44,0,1,47.1,1,0.0,28.96,1,100,37.78,0.6,8.2,98.8,8.2,50.0,0
100,12,2,0,0.92,1,1,50.98,1,0.0,16.95,1,100,34.87,0.3,4.8,99.4,4.8,34.46,1
90,8,0,0,0.63,0,1,58.42,1,0.0,28.16,1,0,34.73,2.8,2.0,94.4,2.0,37.98,0
70,217,1,0,0.32,0,0,41.85,1,0.0,22.47,1,100,42.82,2.2,2.8,95.6,2.8,26.67,0
95,70,2,0,0.97,1,1,51.2,0,0.0,31.54,1,100,46.51,6.1,3.0,87.8,3.0,73.76,0
90,8,1,1,1.27,0,0,37.9,0,0.0,24.88,1,100,50.0,2.1,5.3,95.8,5.3,65.56,0
75,10,2,0,0.52,0,0,46.76,0,0.0,24.88,1,100,63.59,3.7,3.4,92.6,3.4,36.67,0
90,27,1,1,0.55,0,0,59.27,0,0.0,24.53,1,0,50.0,1.2,3.8,97.6,3.8,57.14,0
90,19,1,1,1.07,0,0,57.65,0,0.0,16.46,1,0,28.58,3.6,9.5,92.8,9.5,43.98,1
95,14,2,1,0.95,0,0,38.51,0,0.0,28.17,1,100,46.09,1.4,2.1,97.2,2.1,51.39,0
75,11,2,1,0.27,1,1,50.78,0,0.0,16.49,1,100,60.53,1.8,4.4,96.4,4.4,54.85,1
95,15,0,1,0.86,1,0,39.66,0,0.0,37.86,1,100,47.25,0.1,4.4,99.8,4.4,50.0,0
90,20,1,1,1.03,0,0,56.02,0,0.0,27.67,1,0,41.63,7.2,3.3,85.6,3.3,36.67,0
95,34,2,0,0.41,0,0,38.44,0,0.0,31.02,1,100,60.29,7.0,5.2,86.0,5.2,100.0,1
95,15,2,1,0.88,1,0,49.67,0,0.0,34.22,1,100,45.38,1.7,1.6,96.6,1.6,100.0,1
85,8,1,1,0.5,0,0,35.92,0,0.0,23.56,1,100,50.0,0.3,5.0,99.4,5.0,100.0,0
90,13,0,0,0.67,0,1,49.27,1,0.0,15.4,1,100,34.05,0.5,0.1,99.0,0.1,36.67,1
95,11,0,0,0.39,1,1,60.13,1,0.0,26.33,1,100,58.55,1.6,2.1,96.8,2.1,41.18,0
90,79,2,0,0.41,0,1,79.69,1,0.0,17.23,1,100,59.39,7.7,21.1,84.6,21.1,44.22,0
95,11,2,0,0.51,0,1,55.3,1,0.0,10.31,1,100,50.48,0.4,3.9,99.2,3.9,31.88,0
90,11,0,1,0.68,0,0,39.19,1,0.0,28.09,1,100,36.11,0.8,5.2,98.4,5.2,50.0,0
95,22,2,1,0.76,0,0,53.42,1,0.0,36.61,1,100,53.11,4.3,4.5,91.4,4.5,49.17,0
90,41,0,1,0.51,0,0,61.19,1,0.0,26.94,1,100,44.28,0.1,4.7,99.8,4.7,28.43,1
100,25,1,1,0.75,1,0,55.67,1,0.0,20.29,1,100,36.93,1.2,3.2,97.6,3.2,30.21,1
80,15,1,1,1.03,1,1,51.58,0,0.0,13.41,1,100,34.2,2.0,5.0,96.0,5.0,38.45,0
75,16,2,1,0.97,1,1,54.23,1,0.0,22.12,1,0,29.43,2.8,6.2,94.4,6.2,55.86,1
90,10,1,0,0.88,0,1,49.46,0,0.0,22.51,1,100,50.0,0.3,5.4,99.4,5.4,100.0,1
90,12,1,1,1.26,0,0,39.43,0,0.0,42.67,1,100,56.44,2.0,5.7,96.0,5.7,26.67,0
100,15,2,1,0.18,1,0,47.84,0,0.0,42.28,1,100,50.0,4.8,6.6,90.4,6.6,100.0,0
70,5,2,1,0.58,0,1,63.84,1,0.0,38.55,1,0,50.0,1.0,1.3,98.0,1.3,100.0,1
95,23,1,1,0.6,1,0,45.62,1,0.0,17.73,1,0,38.46,0.2,5.5,99.6,5.5,53.33,1
75,236,2,0,0.63,0,0,39.88,1,0.0,32.21,1,100,55.29,2.0,8.2,96.0,8.2,25.18,1
95,27,0,0,0.32,1,1,49.23,1,0.0,23.91,1,100,45.49,2.5,3.8,95.0,3.8,45.7,1
90,9,2,1,0.79,0,0,45.25,1,0.0,17.17,1,100,40.06,2.1,3.6,95.8,3.6,71.45,0
75,9,2,0,0.83,0,0,57.8,1,0.0,25.45,1,100,38.6,1.1,2.3,97.8,2.3,50.0,0
95,60,2,1,0.45,0,0,71.26,1,0.0,29.72,1,100,40.94,0.3,5.5,99.4,5.5,100.0,1
90,17,0,1,0.74,0,0,49.77,0,0.0,12.02,1,100,37.96,0.3,2.7,99.4,2.7,26.67,0
95,73,1,0,0.59,1,1,46.68,0,0.0,19.54,1,0,30.83,2.2,8.5,95.6,8.5,100.0,0
95,15,2,0,1.84,1,1,52.17,1,0.0,15.17,1,100,47.01,2.3,3.0,95.4,3.0,100.0,0
90,8,2,1,1.26,0,1,62.98,0,0.0,42.66,1,100,58.34,1.0,3.4,98.0,3.4,100.0,0
80,16,2,0,0.29,1,0,53.85,0,0.0,23.84,1,100,50.0,4.3,3.4,91.4,3.4,26.04,0
90,11,1,1,0.58,0,0,53.39,0,0.0,13.1,1,100,36.32,5.4,5.1,89.2,5.1,50.95,0
85,10,0,1,0.69,0,0,46.87,0,0.0,21.14,1,100,50.0,1.5,4.9,97.0,4.9,33.12,0
85,13,2,1,0.51,0,0,36.93,0,0.0,32.04,1,100,50.0,0.7,3.7,98.6,3.7,50.0,0
90,36,2,1,0.98,0,1,65.92,0,0.0,28.19,1,100,50.0,2.3,7.5,95.4,7.5,100.0,1
95,55,0,1,1.46,1,0,63.91,0,0.0,18.73,1,100,49.62,0.9,8.5,98.2,8.5,100.0,0
95,88,1,1,0.58,1,0,64.72,0,0.0,16.62,1,100,52.12,0.9,4.0,98.2,4.0,39.79,0
70,78,2,0,0.92,0,0,29.0,0,0.0,32.13,1,100,33.65,1.8,7.2,96.4,7.2,36.67,0
80,9,2,1,0.46,1,1,45.92,0,0.0,32.81,1,100,34.15,1.4,2.4,97.2,2.4,50.0,1
95,29,2,0,0.81,0,1,59.4,0,0.0,34.65,1,0,30.32,0.4,5.3,99.2,5.3,50.0,0
90,27,1,1,1.28,0,0,51.78,0,0.0,15.64,1,100,43.6,2.1,2.8,95.8,2.8,60.62,0
90,9,2,0,0.82,0,1,50.95,0,0.0,13.9,1,0,34.13,0.2,1.4,99.6,1.4,36.67,0
95,9,2,0,0.66,0,1,65.23,1,0.0,52.47,1,100,42.23,0.8,1.9,98.4,1.9,100.0,0
95,13,1,1,0.8,0,0,48.29,0,0.0,27.42,1,100,36.28,0.8,2.7,98.4,2.7,100.0,1
90,30,2,1,0.42,0,0,55.77,0,0.0,26.48,1,0,29.04,4.5,5.0,91.0,5.0,100.0,1
80,29,1,1,0.4,1,1,63.59,0,0.0,26.22,1,100,57.22,0.1,0.6,99.8,0.6,100.0,1
95,14,1,0,0.61,0,1,43.46,0,0.0,25.11,1,100,43.23,2.3,1.9,95.4,1.9,100.0,0
90,74,2,0,1.38,0,0,31.1,1,0.0,24.68,1,0,37.14,3.8,12.1,92.4,12.1,56.67,0
70,12,2,0,0.73,0,0,46.04,0,0.0,28.41,1,100,50.0,0.5,4.8,99.0,4.8,100.0,0
95,10,0,1,0.47,1,0,55.15,0,0.0,14.32,1,100,38.94,1.6,2.1,96.8,2.1,36.67,0
95,125,2,0,0.35,1,0,34.68,0,0.0,22.44,1,0,29.65,1.3,1.5,97.4,1.5,36.67,0
95,13,2,1,0.73,0,0,54.69,0,0.0,13.13,1,100,36.11,2.8,3.4,94.4,3.4,31.93,0
90,60,1,0,1.35,0,1,35.62,1,0.0,16.37,1,100,42.06,0.5,5.5,99.0,5.5,50.0,0
90,32,2,0,0.97,0,1,42.29,1,0.0,32.84,1,100,51.39,1.6,9.8,96.8,9.8,56.67,0
95,8,0,1,0.76,1,0,41.92,1,0.0,19.84,1,100,42.52,0.4,2.9,99.2,2.9,36.67,0
100,14,2,1,1.21,1,1,53.34,1,0.0,19.03,1,100,42.36,1.9,8.7,96.2,8.7,100.0,0
70,10,1,1,0.47,0,0,55.92,1,0.0,21.03,1,100,50.0,0.8,2.4,98.4,2.4,100.0,0
100,35,2,1,0.67,1,0,53.29,0,0.0,14.38,1,100,56.37,0.9,7.5,98.2,7.5,51.52,0
85,17,1,1,0.49,0,0,49.44,0,0.0,25.56,1,100,50.0,2.3,3.9,95.4,3.9,36.67,0
65,13,2,1,0.66,0,1,42.39,0,0.0,16.6,1,0,50.0,0.8,5.6,98.4,5.6,100.0,0
85,22,0,0,0.95,0,1,52.87,1,0.0,33.57,1,0,50.0,0.8,4.1,98.4,4.1,51.19,0
90,79,1,0,1.34,0,1,26.83,0,0.0,45.31,1,100,36.46,3.3,9.1,93.4,9.1,59.58,0
75,8,2,1,0.72,0,1,61.75,1,0.0,35.38,1,100,44.22,1.9,5.4,96.2,5.4,100.0,0
90,13,1,1,0.89,0,0,55.32,1,0.0,23.0,1,0,27.45,3.2,2.8,93.6,2.8,44.24,0
90,10,0,1,0.81,0,0,42.43,1,0.0,41.11,1,100,61.39,3.7,1.9,92.6,1.9,39.09,0
95,65,2,1,0.91,0,0,58.08,1,0.0,14.91,1,0,22.65,3.0,9.6,94.0,9.6,54.94,0
95,12,2,0,0.87,0,1,56.58,1,0.0,10.3,1,100,49.95,0.9,5.8,98.2,5.8,50.58,0
95,9,1,1,0.56,0,0,56.98,0,0.0,18.15,1,0,32.85,3.3,3.0,93.4,3.0,50.3,1
95,15,1,1,0.79,0,0,52.17,0,0.0,21.9,1,100,34.26,0.6,5.1,98.8,5.1,51.37,1
95,16,2,0,0.5,1,1,56.06,0,0.0,40.97,1,100,56.67,1.6,2.3,96.8,2.3,40.3,0
100,18,1,1,0.78,1,0,53.56,0,0.0,21.99,1,100,46.5,1.9,6.2,96.2,6.2,100.0,1
90,46,2,0,0.44,0,1,38.29,0,0.0,25.4,1,100,50.0,1.3,2.5,97.4,2.5,100.0,1
90,12,2,1,0.51,0,0,37.06,0,0.0,32.56,1,0,50.0,0.8,4.7,98.4,4.7,48.21,0
90,64,2,0,0.49,0,1,33.7,1,0.0,20.66,1,100,50.0,0.9,2.1,98.2,2.1,100.0,0
70,7,2,1,1.09,0,1,75.55,1,0.0,57.84,1,0,23.25,0.3,6.9,99.4,6.9,100.0,0
65,6,1,0,0.72,0,0,40.68,1,0.0,36.13,1,0,50.0,0.5,1.3,99.0,1.3,36.67,0
85,19,0,0,0.83,0,1,58.21,1,0.0,23.23,1,0,50.0,0.4,4.4,99.2,4.4,72.15,0
100,18,2,1,0.63,1,0,48.77,0,0.0,22.5,1,0,35.66,0.6,10.0,98.8,10.0,50.0,0
90,18,2,1,0.41,0,0,51.03,0,0.0,25.38,1,100,38.97,0.6,6.7,98.8,6.7,35.53,0
95,16,2,0,0.66,0,1,46.17,1,0.0,24.13,1,0,23.03,1.8,4.5,96.4,4.5,100.0,0
95,69,2,0,0.33,0,0,42.27,1,0.0,16.25,1,100,49.64,1.2,10.2,97.6,10.2,43.59,0
95,48,1,0,0.68,0,1,38.45,1,0.0,12.21,1,100,46.18,0.4,12.3,99.2,12.3,27.38,0
90,109,2,0,0.56,0,1,31.44,1,0.0,18.03,1,100,50.5,1.6,16.5,96.8,16.5,36.67,0
75,15,2,0,1.18,0,0,41.18,1,0.0,25.61,1,0,30.26,4.0,2.8,92.0,2.8,38.74,1
75,14,2,0,0.83,0,0,46.14,1,0.0,12.96,1,100,38.6,0.2,4.5,99.6,4.5,50.0,0
90,45,2,1,0.78,0,1,68.03,1,0.0,26.44,1,100,50.0,4.8,2.8,90.4,2.8,26.67,0
100,61,2,1,0.61,1,0,50.98,1,0.0,24.63,1,100,51.47,0.5,8.9,99.0,8.9,50.0,0
90,217,2,0,0.33,0,0,46.36,1,0.0,15.42,1,100,49.24,1.6,8.6,96.8,8.6,50.0,0
90,10,1,0,0.78,0,1,52.31,1,0.0,26.21,1,100,55.92,1.8,4.3,96.4,4.3,100.0,0
95,12,2,0,0.97,0,1,56.9,0,0.0,27.29,1,100,36.99,0.6,2.6,98.8,2.6,42.92,0
85,13,0,0,0.57,0,1,46.93,1,0.0,15.14,1,0,50.0,0.4,4.2,99.2,4.2,100.0,0
90,172,2,0,0.49,0,0,36.75,1,0.0,21.89,1,100,33.9,1.6,9.0,96.8,9.0,100.0,1
90,17,1,0,0.93,0,1,49.94,1,0.0,22.07,1,100,53.41,2.1,2.6,95.8,2.6,54.44,0
100,18,2,1,0.43,1,0,43.66,1,0.0,28.02,1,100,37.27,0.4,3.1,99.2,3.1,100.0,0
90,17,2,0,0.6,0,1,77.39,1,0.0,19.71,1,100,47.17,2.3,6.5,95.4,6.5,41.67,1
95,14,2,0,0.69,0,1,52.76,1,0.0,15.22,1,100,57.74,0.2,3.6,99.6,3.6,57.12,1
95,9,0,0,0.91,1,1,38.99,1,0.0,40.06,1,0,39.18,2.0,2.0,96.0,2.0,82.96,0
90,42,0,1,0.85,0,0,63.33,1,0.0,26.07,1,100,34.1,3.5,5.2,93.0,5.2,74.44,0
80,18,1,0,0.8,1,0,42.35,1,0.0,18.53,1,100,34.04,1.4,3.6,97.2,3.6,44.77,0
85,34,2,1,0.57,0,0,56.22,0,0.0,23.05,1,100,50.0,3.0,10.2,94.0,10.2,100.0,1
90,48,2,1,0.5,0,0,59.67,0,0.0,27.32,1,100,46.05,1.7,8.4,96.6,8.4,100.0,1
90,223,2,0,1.61,0,0,32.95,0,0.0,39.03,1,100,54.17,3.7,17.9,92.6,17.9,27.19,0
95,6,1,1,0.71,0,0,52.25,0,0.0,17.67,1,100,50.23,2.5,4.4,95.0,4.4,100.0,1
95,56,2,1,0.3,0,0,55.71,0,0.0,21.21,1,0,38.57,7.3,3.9,85.4,3.9,100.0,0
90,18,2,0,1.26,0,1,52.73,0,0.0,37.55,1,100,50.0,0.2,6.0,99.6,6.0,43.59,0
95,31,2,1,1.06,0,0,54.26,0,0.0,26.36,1,100,44.56,0.8,5.5,98.4,5.5,39.96,1
90,78,1,0,0.79,0,1,37.64,0,0.0,22.06,1,0,30.12,2.6,3.7,94.8,3.7,31.67,1
90,21,1,0,0.94,0,1,49.57,1,0.0,18.68,1,100,50.0,0.9,8.5,98.2,8.5,36.67,0
95,13,2,1,1.02,0,0,51.57,0,0.0,11.28,1,0,32.03,1.4,9.0,97.2,9.0,55.14,0
95,12,2,1,0.76,0,0,46.98,0,0.0,21.35,1,100,36.18,1.3,3.7,97.4,3.7,42.46,0
75,225,2,0,0.77,1,0,37.7,0,0.0,28.89,1,100,49.55,2.7,1.9,94.6,1.9,47.44,0
90,34,2,1,0.62,0,0,58.52,0,0.0,21.2,1,100,45.02,1.3,15.5,97.4,15.5,100.0,1
70,117,1,1,0.84,0,1,68.07,0,0.0,33.1,1,100,48.6,0.1,3.4,99.8,3.4,100.0,1
95,195,1,1,0.64,0,1,66.47,0,0.0,38.46,1,0,22.14,0.4,6.7,99.2,6.7,44.56,1
90,8,2,1,0.77,0,0,46.47,0,0.0,17.68,1,100,50.0,0.3,7.3,99.4,7.3,100.0,1
100,61,2,0,1.57,1,1,40.87,0,0.0,18.79,1,100,40.81,0.5,5.7,99.0,5.7,38.68,0
95,15,0,0,0.42,1,1,41.79,1,0.0,23.3,1,100,46.33,2.5,2.1,95.0,2.1,100.0,0
95,34,1,0,0.75,0,0,42.55,1,0.0,30.49,1,100,57.58,0.6,4.3,98.8,4.3,34.52,0
95,117,2,1,0.33,1,1,56.45,0,0.0,17.58,1,100,55.0,0.6,2.5,98.8,2.5,43.33,0
95,10,1,0,0.7,0,1,53.25,1,0.0,19.21,1,0,27.83,1.5,3.9,97.0,3.9,100.0,0
70,8,2,0,0.83,0,0,47.01,0,0.0,20.86,1,100,36.22,2.3,2.5,95.4,2.5,41.84,1
90,32,2,1,0.68,0,0,61.82,0,0.0,17.09,1,100,50.0,4.8,11.6,90.4,11.6,26.67,0
90,16,2,1,0.67,0,0,42.29,0,0.0,35.22,1,100,41.07,2.2,2.2,95.6,2.2,37.78,0
70,11,2,0,1.04,0,0,68.06,1,0.0,26.78,1,100,48.97,0.4,2.4,99.2,2.4,50.0,1
95,12,2,1,0.81,0,0,44.66,1,0.0,24.39,1,100,40.6,1.7,3.8,96.6,3.8,54.31,0
95,85,2,1,0.72,0,1,74.17,0,0.0,39.19,1,0,32.97,2.3,4.3,95.4,4.3,28.21,0
75,15,2,1,0.23,1,1,44.17,1,0.0,12.19,1,100,49.19,2.2,2.6,95.6,2.6,42.92,0
75,7,2,0,0.74,0,0,58.23,1,0.0,15.19,1,100,38.78,0.2,2.6,99.6,2.6,50.0,0
90,10,2,1,0.55,0,0,50.75,1,0.0,17.86,1,100,50.0,0.5,3.4,99.0,3.4,26.67,0
90,19,1,1,0.5,0,1,50.47,0,0.0,22.39,1,100,50.0,1.3,3.3,97.4,3.3,36.67,1
65,16,2,0,0.98,0,0,56.37,0,0.0,29.82,1,100,50.0,0.4,1.8,99.2,1.8,32.29,0
95,25,2,1,0.82,0,0,50.74,0,0.0,11.58,1,100,40.71,2.1,3.4,95.8,3.4,46.67,0
75,9,2,0,1.0,0,0,57.91,0,0.0,42.09,1,100,42.9,1.9,3.8,96.2,3.8,43.42,0
80,149,0,0,0.66,1,0,43.99,0,0.0,30.38,1,100,50.66,0.5,2.2,99.0,2.2,29.17,1
95,67,1,1,1.22,1,0,67.71,1,0.0,20.56,1,100,45.0,1.1,4.3,97.8,4.3,100.0,0
90,8,0,1,0.68,0,0,44.52,1,0.0,30.22,1,100,37.33,2.9,2.9,94.2,2.9,41.67,0
90,7,1,0,0.72,0,1,50.54,1,0.0,13.54,1,100,50.0,0.3,0.8,99.4,0.8,57.22,1
85,8,2,1,1.01,0,0,33.56,0,0.0,21.14,1,100,50.0,1.0,1.6,98.0,1.6,33.19,0
90,59,0,1,0.9,0,0,75.42,0,0.0,42.79,1,100,50.31,0.2,4.7,99.6,4.7,100.0,1
90,21,2,1,1.1,0,0,53.49,0,0.0,19.05,1,100,37.82,6.3,7.3,87.4,7.3,27.54,0
80,15,2,0,0.73,1,0,50.1,0,0.0,12.16,1,100,48.24,0.2,7.6,99.6,7.6,31.82,0
90,9,2,0,0.84,0,1,58.96,1,0.0,28.26,1,100,57.35,2.8,1.9,94.4,1.9,36.67,0
75,12,0,1,0.54,1,1,55.49,1,0.0,29.44,1,100,50.0,0.7,2.8,98.6,2.8,100.0,0
90,204,2,1,0.75,0,1,68.81,0,0.0,22.83,1,100,47.71,0.9,2.9,98.2,2.9,56.11,0
90,214,2,1,0.57,0,1,65.22,0,0.0,26.09,1,100,44.23,0.2,4.9,99.6,4.9,50.0,0
95,15,2,1,0.94,0,1,53.61,0,0.0,19.73,1,100,44.09,1.4,4.3,97.2,4.3,44.62,0
75,65,0,0,1.53,1,0,29.63,1,0.0,30.57,1,100,55.56,4.6,8.7,90.8,8.7,61.67,0
90,13,1,1,0.99,0,0,51.04,1,0.0,27.62,1,100,50.0,2.4,4.7,95.2,4.7,100.0,1
95,10,2,0,1.01,0,1,52.78,1,0.0,9.56,1,100,44.12,1.3,3.7,97.4,3.7,100.0,0
75,73,0,1,0.56,1,1,61.99,1,0.0,24.46,1,100,41.84,1.9,2.1,96.2,2.1,26.67,1
90,11,1,1,0.72,0,0,50.06,0,0.0,29.24,1,100,46.41,1.3,2.8,97.4,2.8,100.0,0
90,31,1,0,0.75,0,1,34.38,1,0.0,20.49,1,0,22.94,1.4,2.3,97.2,2.3,100.0,0
90,25,0,0,0.84,0,1,42.63,1,0.0,27.75,1,100,31.71,0.7,1.9,98.6,1.9,100.0,0
100,8,2,0,0.75,1,1,51.47,1,0.0,13.77,1,100,42.91,1.0,4.3,98.0,4.3,38.94,0
95,140,2,0,0.35,1,1,91.02,0,0.0,17.2,1,100,31.51,0.2,12.1,99.6,12.1,34.52,1
95,8,2,0,0.74,0,1,60.94,0,0.0,31.22,1,100,39.02,0.4,2.7,99.2,2.7,81.11,0
90,35,0,1,0.92,0,0,63.76,0,0.0,26.87,1,100,45.83,2.1,1.4,95.8,1.4,66.67,0
95,132,1,1,0.88,1,1,67.98,0,0.0,40.63,1,100,50.8,0.1,2.4,99.8,2.4,32.46,0
80,15,2,1,1.08,1,1,53.17,0,0.0,30.47,1,100,45.83,0.4,5.9,99.2,5.9,50.0,0
70,61,2,1,0.93,0,1,67.25,0,0.0,26.74,1,100,50.0,0.4,2.0,99.2,2.0,31.97,0
95,51,2,1,1.95,0,0,57.06,0,0.0,22.92,1,100,42.7,0.4,3.9,99.2,3.9,34.31,0
95,14,2,1,0.44,0,0,52.45,0,0.0,16.22,1,100,41.79,1.8,3.6,96.4,3.6,35.0,1
90,101,1,1,0.74,0,0,56.37,0,0.0,25.0,1,0,32.91,2.2,9.7,95.6,9.7,100.0,1
90,12,2,0,0.92,0,1,54.04,0,0.0,20.04,1,100,55.05,2.4,2.4,95.2,2.4,31.67,1
90,7,1,1,0.55,0,0,37.77,1,0.0,29.96,1,100,50.0,0.3,2.5,99.4,2.5,100.0,0
90,117,2,1,0.46,0,1,61.65,0,0.0,15.48,1,100,43.38,0.6,4.3,98.8,4.3,100.0,0
95,10,2,1,1.05,0,0,51.23,0,0.0,16.45,1,100,41.31,1.5,3.5,97.0,3.5,65.43,0
90,62,0,0,0.34,0,1,36.95,1,0.0,24.35,1,100,43.52,3.0,10.7,94.0,10.7,100.0,0
95,14,2,0,0.83,0,1,59.78,1,0.0,28.57,1,100,56.57,0.6,4.4,98.8,4.4,34.62,0
90,13,2,1,0.71,0,0,51.28,1,0.0,18.12,1,100,39.94,3.0,1.5,94.0,1.5,28.45,0
85,19,2,0,0.83,0,1,51.34,1,0.0,12.37,1,100,50.0,0.7,2.3,98.6,2.3,50.0,0
75,78,0,1,1.9,1,1,70.6,1,0.0,40.77,1,100,52.1,4.3,2.4,91.4,2.4,60.48,0
95,15,2,1,1.03,0,0,50.69,1,0.0,15.97,1,100,59.99,1.1,5.5,97.8,5.5,48.48,0
95,10,1,0,0.99,0,1,53.63,1,0.0,15.19,1,0,26.86,1.8,3.5,96.4,3.5,58.73,1
85,7,2,1,0.89,0,0,22.65,1,0.0,23.31,1,100,50.0,1.4,3.2,97.2,3.2,36.67,1
85,109,1,1,0.5,0,0,54.96,0,0.0,15.05,1,100,50.0,0.5,4.9,99.0,4.9,50.0,0
65,13,2,1,0.83,0,1,45.37,0,0.0,13.74,1,100,50.0,0.3,5.7,99.4,5.7,50.0,0
100,253,2,0,0.43,1,1,71.35,1,0.0,35.91,1,100,33.99,2.0,18.3,96.0,18.3,50.0,0
75,22,2,0,1.08,1,0,45.91,0,0.0,19.69,1,100,37.5,1.5,5.7,97.0,5.7,100.0,1
90,25,1,0,0.84,0,1,49.8,0,0.0,24.56,1,100,32.39,1.1,4.1,97.8,4.1,64.09,0
100,11,2,1,1.33,1,1,50.32,0,0.0,14.91,1,100,58.97,2.0,4.7,96.0,4.7,100.0,0
95,27,2,1,0.86,0,0,54.1,0,0.0,16.98,1,100,43.84,1.5,11.7,97.0,11.7,83.1,0
95,21,2,1,1.16,0,0,56.27,0,0.0,18.8,1,0,40.74,3.8,7.1,92.4,7.1,62.42,0
90,13,1,1,0.81,0,1,44.12,0,0.0,30.02,1,100,54.28,0.4,3.5,99.2,3.5,52.46,0
95,22,0,1,1.1,1,0,52.9,0,0.0,10.33,1,0,34.29,1.9,3.5,96.2,3.5,41.88,0
75,122,1,1,0.35,1,1,68.08,0,0.0,33.8,1,100,59.52,0.4,9.4,99.2,9.4,34.52,1
90,133,2,0,0.49,0,0,35.27,0,0.0,21.6,1,100,52.01,3.6,13.3,92.8,13.3,38.78,0
85,20,2,0,0.71,0,1,44.29,0,0.0,11.3,1,100,50.0,1.3,3.2,97.4,3.2,31.16,0
95,49,2,1,0.44,0,1,57.94,0,0.0,21.14,1,100,59.74,1.7,13.2,96.6,13.2,57.1,1
95,16,2,1,0.86,0,0,54.12,0,0.0,26.58,1,0,40.5,6.3,1.9,87.4,1.9,49.74,1
95,19,0,1,0.85,1,0,48.61,0,0.0,10.14,1,100,41.7,1.0,4.4,98.0,4.4,32.44,1
85,163,2,1,0.53,0,1,65.53,0,0.0,16.61,1,100,50.0,2.4,6.4,95.2,6.4,39.58,0
75,184,1,1,0.34,1,1,70.26,0,0.0,25.1,1,0,29.87,3.8,5.7,92.4,5.7,40.08,1
100,14,2,1,0.66,1,0,41.43,0,0.0,34.6,1,100,44.59,3.1,7.2,93.8,7.2,43.33,0
90,27,1,1,0.54,0,0,50.53,0,0.0,28.27,1,100,50.0,1.6,6.5,96.8,6.5,56.86,1
90,113,2,1,1.08,0,1,70.35,0,0.0,37.77,1,100,59.22,1.2,4.0,97.6,4.0,47.35,0
85,10,2,1,0.72,0,1,55.61,0,0.0,18.81,1,100,50.0,4.8,2.4,90.4,2.4,36.67,0
85,34,1,1,0.48,0,0,59.06,0,0.0,16.01,1,100,50.0,3.3,3.8,93.4,3.8,45.42,0
75,237,1,1,0.77,0,1,64.03,0,0.0,32.23,1,0,28.36,2.9,16.8,94.2,16.8,25.0,0
75,107,1,1,1.03,1,1,65.28,1,0.0,20.45,1,100,46.25,0.1,9.2,99.8,9.2,50.0,1
65,6,2,0,0.52,0,0,62.94,0,0.0,28.92,1,100,50.0,0.4,2.2,99.2,2.2,100.0,1
90,67,2,0,1.02,0,0,27.59,1,0.0,24.94,1,100,48.53,4.4,3.6,91.2,3.6,53.33,1
100,7,1,1,0.16,1,0,50.12,0,0.0,13.35,1,100,50.0,1.0,3.3,98.0,3.3,40.37,1
85,24,2,1,1.05,0,0,52.32,0,0.0,19.64,1,100,50.0,0.8,3.4,98.4,3.4,33.81,0
95,7,0,1,0.64,1,0,30.85,0,0.0,53.67,1,100,42.36,1.5,2.2,97.0,2.2,100.0,0
100,34,2,0,1.11,1,1,41.63,1,0.0,19.95,1,100,48.65,2.0,11.3,96.0,11.3,36.67,0
65,6,2,0,0.84,0,0,46.78,0,0.0,29.54,1,100,50.0,0.1,2.3,99.8,2.3,100.0,0
95,37,2,0,1.1,0,1,42.88,0,0.0,21.63,1,0,31.1,0.7,4.8,98.6,4.8,26.67,0
80,16,1,1,0.84,1,1,50.25,0,0.0,19.56,1,100,45.71,1.3,2.1,97.4,2.1,48.54,1
90,14,2,1,0.84,0,0,47.0,0,0.0,20.87,1,0,32.42,0.6,2.1,98.8,2.1,61.67,0
70,50,1,1,0.43,0,1,57.29,0,0.0,28.38,1,100,50.46,0.4,5.0,99.2,5.0,50.0,0
95,13,2,1,1.06,0,0,37.4,1,0.0,17.78,1,0,36.36,1.9,2.7,96.2,2.7,54.52,0
90,13,1,1,0.38,0,0,47.48,0,0.0,28.89,1,100,50.0,6.2,3.5,87.6,3.5,66.97,0
